LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CHL,HUR,TOT,PC_LF,M,Mar-11,7.215819,
CHL,HUR,TOT,PC_LF,M,Apr-11,7.052156,
CHL,HUR,TOT,PC_LF,M,May-11,6.913399,
CHL,HUR,TOT,PC_LF,M,Jun-11,7.185576,
CHL,HUR,TOT,PC_LF,M,Jul-11,7.138413,
CHL,HUR,TOT,PC_LF,M,Aug-11,7.331061,
CHL,HUR,TOT,PC_LF,M,Sep-11,7.327939,
CHL,HUR,TOT,PC_LF,M,Oct-11,7.587218,
CHL,HUR,TOT,PC_LF,M,Nov-11,7.355659,
CHL,HUR,TOT,PC_LF,M,Dec-11,7.291068,
CHL,HUR,TOT,PC_LF,M,Jan-12,6.855906,
CHL,HUR,TOT,PC_LF,M,Feb-12,6.822523,
CHL,HUR,TOT,PC_LF,M,Mar-12,6.755294,
CHL,HUR,TOT,PC_LF,M,Apr-12,6.700644,
CHL,HUR,TOT,PC_LF,M,May-12,6.508182,
CHL,HUR,TOT,PC_LF,M,Jun-12,6.355968,
CHL,HUR,TOT,PC_LF,M,Jul-12,6.242495,
CHL,HUR,TOT,PC_LF,M,Aug-12,6.348054,
CHL,HUR,TOT,PC_LF,M,Sep-12,6.608981,
CHL,HUR,TOT,PC_LF,M,Oct-12,6.58756,
CHL,HUR,TOT,PC_LF,M,Nov-12,6.711064,
CHL,HUR,TOT,PC_LF,M,Dec-12,6.489028,
CHL,HUR,TOT,PC_LF,M,Jan-13,6.647213,
CHL,HUR,TOT,PC_LF,M,Feb-13,6.446647,
CHL,HUR,TOT,PC_LF,M,Mar-13,6.534485,
CHL,HUR,TOT,PC_LF,M,Apr-13,6.31077,
CHL,HUR,TOT,PC_LF,M,May-13,6.005097,
CHL,HUR,TOT,PC_LF,M,Jun-13,5.594501,
CHL,HUR,TOT,PC_LF,M,Jul-13,5.581645,
CHL,HUR,TOT,PC_LF,M,Aug-13,5.652533,
CHL,HUR,TOT,PC_LF,M,Sep-13,5.879157,
CHL,HUR,TOT,PC_LF,M,Oct-13,6.075638,
CHL,HUR,TOT,PC_LF,M,Nov-13,6.227035,
CHL,HUR,TOT,PC_LF,M,Dec-13,6.594646,
CHL,HUR,TOT,PC_LF,M,Jan-14,6.457891,
CHL,HUR,TOT,PC_LF,M,Feb-14,6.524368,
CHL,HUR,TOT,PC_LF,M,Mar-14,6.168237,
CHL,HUR,TOT,PC_LF,M,Apr-14,6.111166,
CHL,HUR,TOT,PC_LF,M,May-14,6.248184,
CHL,HUR,TOT,PC_LF,M,Jun-14,6.264632,
CHL,HUR,TOT,PC_LF,M,Jul-14,6.514567,
CHL,HUR,TOT,PC_LF,M,Aug-14,6.530055,
CHL,HUR,TOT,PC_LF,M,Sep-14,6.492537,
CHL,HUR,TOT,PC_LF,M,Oct-14,6.450669,
CHL,HUR,TOT,PC_LF,M,Nov-14,6.68902,
CHL,HUR,TOT,PC_LF,M,Dec-14,6.593347,
CHL,HUR,TOT,PC_LF,M,Jan-15,6.486567,
CHL,HUR,TOT,PC_LF,M,Feb-15,6.241911,
CHL,HUR,TOT,PC_LF,M,Mar-15,6.36686,
CHL,HUR,TOT,PC_LF,M,Apr-15,6.510682,
CHL,HUR,TOT,PC_LF,M,May-15,6.406091,
CHL,HUR,TOT,PC_LF,M,Jun-15,6.366143,
CHL,HUR,TOT,PC_LF,M,Jul-15,6.272691,
CHL,HUR,TOT,PC_LF,M,Aug-15,6.334608,
CHL,HUR,TOT,PC_LF,M,Sep-15,6.388022,
CHL,HUR,TOT,PC_LF,M,Oct-15,6.420595,
CHL,HUR,TOT,PC_LF,M,Nov-15,6.338507,
CHL,HUR,TOT,PC_LF,M,Dec-15,6.276292,
CHL,HUR,TOT,PC_LF,M,Jan-16,6.307188,
CHL,HUR,TOT,PC_LF,M,Feb-16,6.504554,
CHL,HUR,TOT,PC_LF,M,Mar-16,6.628116,
CHL,HUR,TOT,PC_LF,M,Apr-16,6.790001,
CHL,HUR,TOT,PC_LF,M,May-16,6.734394,
CHL,HUR,TOT,PC_LF,M,Jun-16,6.896718,
CHL,HUR,TOT,PC_LF,M,Jul-16,6.768849,
CHL,HUR,TOT,PC_LF,M,Aug-16,6.816772,
CHL,HUR,TOT,PC_LF,M,Sep-16,6.636327,
CHL,HUR,TOT,PC_LF,M,Oct-16,6.666362,
CHL,HUR,TOT,PC_LF,M,Nov-16,6.691419,
CHL,HUR,TOT,PC_LF,M,Dec-16,6.752865,
CHL,HUR,TOT,PC_LF,M,Jan-17,7.053411,
CHL,HUR,TOT,PC_LF,M,Feb-17,7.038703,
CHL,HUR,TOT,PC_LF,M,Mar-17,7.088087,
CHL,HUR,TOT,PC_LF,M,Apr-17,7.063705,
CHL,HUR,TOT,PC_LF,M,May-17,7.017923,
CHL,HUR,TOT,PC_LF,M,Jun-17,6.841411,
CHL,HUR,TOT,PC_LF,M,Jul-17,6.608654,
CHL,HUR,TOT,PC_LF,M,Aug-17,6.782763,
CHL,HUR,TOT,PC_LF,M,Sep-17,6.946737,
CHL,HUR,TOT,PC_LF,M,Oct-17,6.97934,
CHL,HUR,TOT,PC_LF,M,Nov-17,7.020286,
CHL,HUR,TOT,PC_LF,M,Dec-17,7.221762,
CHL,HUR,TOT,PC_LF,M,Jan-18,7.279182,
CHL,HUR,TOT,PC_LF,M,Feb-18,7.350321,
CHL,HUR,TOT,PC_LF,M,Mar-18,6.998494,
CHL,HUR,TOT,PC_LF,M,Apr-18,7.12413,
CHL,HUR,TOT,PC_LF,M,May-18,7.224823,
CHL,HUR,TOT,PC_LF,M,Jun-18,7.453472,
CHL,HUR,TOT,PC_LF,M,Jul-18,7.401927,
CHL,HUR,TOT,PC_LF,M,Aug-18,7.259307,
CHL,HUR,TOT,PC_LF,M,Sep-18,7.3765,
CHL,HUR,TOT,PC_LF,M,Oct-18,7.613642,
CHL,HUR,TOT,PC_LF,M,Nov-18,7.692106,
CHL,HUR,TOT,PC_LF,M,Dec-18,7.527547,
CHL,HUR,TOT,PC_LF,M,Jan-19,7.289227,
CHL,HUR,TOT,PC_LF,M,Feb-19,7.214833,
CHL,HUR,TOT,PC_LF,M,Mar-19,7.094388,
CHL,HUR,TOT,PC_LF,M,Apr-19,6.978017,
CHL,HUR,TOT,PC_LF,M,May-19,6.9692,
CHL,HUR,TOT,PC_LF,M,Jun-19,7.147898,
CHL,HUR,TOT,PC_LF,M,Jul-19,7.249473,
CHL,HUR,TOT,PC_LF,M,Aug-19,7.133984,
CHL,HUR,TOT,PC_LF,M,Sep-19,7.118352,
CHL,HUR,TOT,PC_LF,M,Oct-19,7.25704,
CHL,HUR,TOT,PC_LF,M,Nov-19,7.602055,
CHL,HUR,TOT,PC_LF,M,Dec-19,7.856907,
CHL,HUR,TOT,PC_LF,M,Jan-20,8.095687,
CHL,HUR,TOT,PC_LF,M,Feb-20,8.198626,
CHL,HUR,TOT,PC_LF,M,Mar-20,9.030141,
CHL,HUR,TOT,PC_LF,M,Apr-20,10.88167,
CHL,HUR,TOT,PC_LF,M,May-20,11.76426,
CHL,HUR,TOT,PC_LF,M,Jun-20,12.43005,
CHL,HUR,TOT,PC_LF,M,Jul-20,12.36407,
CHL,HUR,TOT,PC_LF,M,Aug-20,12.0076,
CHL,HUR,TOT,PC_LF,M,Sep-20,11.54182,
CHL,HUR,TOT,PC_LF,M,Oct-20,11.21344,
CHL,HUR,TOT,PC_LF,M,Nov-20,11.06401,
CHL,HUR,TOT,PC_LF,M,Dec-20,10.80947,
CHL,HUR,TOT,PC_LF,M,Jan-21,10.70719,
CHL,HUR,TOT,PC_LF,M,Feb-21,10.38955,
CHL,HUR,TOT,PC_LF,M,Mar-21,10.29618,
CHL,HUR,TOT,PC_LF,M,Apr-21,9.747419,
CHL,HUR,TOT,PC_LF,M,May-21,9.150298,
CHL,HUR,TOT,PC_LF,M,Jun-21,8.485095,
CHL,HUR,TOT,PC_LF,M,Jul-21,8.200567,
CHL,HUR,TOT,PC_LF,M,Aug-21,8.183308,
CHL,HUR,TOT,PC_LF,M,Sep-21,8.06255,
CHL,HUR,TOT,PC_LF,M,Oct-21,7.863502,
EST,HUR,TOT,PC_LF,M,Jan-97,10.2,
EST,HUR,TOT,PC_LF,M,Feb-97,10.2,
EST,HUR,TOT,PC_LF,M,Mar-97,10.2,
EST,HUR,TOT,PC_LF,M,Apr-97,9.7,
EST,HUR,TOT,PC_LF,M,May-97,9.7,
EST,HUR,TOT,PC_LF,M,Jun-97,9.7,
EST,HUR,TOT,PC_LF,M,Jul-97,9.5,
EST,HUR,TOT,PC_LF,M,Aug-97,9.5,
EST,HUR,TOT,PC_LF,M,Sep-97,9.5,
EST,HUR,TOT,PC_LF,M,Oct-97,9.2,
EST,HUR,TOT,PC_LF,M,Nov-97,9.2,
EST,HUR,TOT,PC_LF,M,Dec-97,9.2,
EST,HUR,TOT,PC_LF,M,Jan-98,9.2,
EST,HUR,TOT,PC_LF,M,Feb-98,9.2,
EST,HUR,TOT,PC_LF,M,Mar-98,9.2,
EST,HUR,TOT,PC_LF,M,Apr-98,9.1,
EST,HUR,TOT,PC_LF,M,May-98,9.1,
EST,HUR,TOT,PC_LF,M,Jun-98,9.1,
EST,HUR,TOT,PC_LF,M,Jul-98,9.1,
EST,HUR,TOT,PC_LF,M,Aug-98,9.1,
EST,HUR,TOT,PC_LF,M,Sep-98,9.1,
EST,HUR,TOT,PC_LF,M,Oct-98,9.3,
EST,HUR,TOT,PC_LF,M,Nov-98,9.3,
EST,HUR,TOT,PC_LF,M,Dec-98,9.3,
EST,HUR,TOT,PC_LF,M,Jan-99,10.1,
EST,HUR,TOT,PC_LF,M,Feb-99,10.1,
EST,HUR,TOT,PC_LF,M,Mar-99,10.1,
EST,HUR,TOT,PC_LF,M,Apr-99,11.1,
EST,HUR,TOT,PC_LF,M,May-99,11.1,
EST,HUR,TOT,PC_LF,M,Jun-99,11.1,
EST,HUR,TOT,PC_LF,M,Jul-99,11.8,
EST,HUR,TOT,PC_LF,M,Aug-99,11.8,
EST,HUR,TOT,PC_LF,M,Sep-99,11.8,
EST,HUR,TOT,PC_LF,M,Oct-99,12.4,
EST,HUR,TOT,PC_LF,M,Nov-99,12.4,
EST,HUR,TOT,PC_LF,M,Dec-99,12.4,
EST,HUR,TOT,PC_LF,M,Jan-00,14,
EST,HUR,TOT,PC_LF,M,Feb-00,14.9,
EST,HUR,TOT,PC_LF,M,Mar-00,14.2,
EST,HUR,TOT,PC_LF,M,Apr-00,14.5,
EST,HUR,TOT,PC_LF,M,May-00,13.9,
EST,HUR,TOT,PC_LF,M,Jun-00,14,
EST,HUR,TOT,PC_LF,M,Jul-00,13.9,
EST,HUR,TOT,PC_LF,M,Aug-00,14.3,
EST,HUR,TOT,PC_LF,M,Sep-00,14.2,
EST,HUR,TOT,PC_LF,M,Oct-00,14.1,
EST,HUR,TOT,PC_LF,M,Nov-00,14.4,
EST,HUR,TOT,PC_LF,M,Dec-00,14.3,
EST,HUR,TOT,PC_LF,M,Jan-01,14.4,
EST,HUR,TOT,PC_LF,M,Feb-01,13.9,
EST,HUR,TOT,PC_LF,M,Mar-01,14,
EST,HUR,TOT,PC_LF,M,Apr-01,14.2,
EST,HUR,TOT,PC_LF,M,May-01,13.6,
EST,HUR,TOT,PC_LF,M,Jun-01,12.9,
EST,HUR,TOT,PC_LF,M,Jul-01,13.1,
EST,HUR,TOT,PC_LF,M,Aug-01,12.6,
EST,HUR,TOT,PC_LF,M,Sep-01,12.7,
EST,HUR,TOT,PC_LF,M,Oct-01,11.6,
EST,HUR,TOT,PC_LF,M,Nov-01,11.9,
EST,HUR,TOT,PC_LF,M,Dec-01,11.5,
EST,HUR,TOT,PC_LF,M,Jan-02,11.6,
EST,HUR,TOT,PC_LF,M,Feb-02,11.6,
EST,HUR,TOT,PC_LF,M,Mar-02,11.2,
EST,HUR,TOT,PC_LF,M,Apr-02,10.7,
EST,HUR,TOT,PC_LF,M,May-02,10.5,
EST,HUR,TOT,PC_LF,M,Jun-02,11.2,
EST,HUR,TOT,PC_LF,M,Jul-02,11.4,
EST,HUR,TOT,PC_LF,M,Aug-02,11.2,
EST,HUR,TOT,PC_LF,M,Sep-02,11.3,
EST,HUR,TOT,PC_LF,M,Oct-02,11.8,
EST,HUR,TOT,PC_LF,M,Nov-02,11.5,
EST,HUR,TOT,PC_LF,M,Dec-02,11.9,
EST,HUR,TOT,PC_LF,M,Jan-03,11.4,
EST,HUR,TOT,PC_LF,M,Feb-03,11.2,
EST,HUR,TOT,PC_LF,M,Mar-03,11.1,
EST,HUR,TOT,PC_LF,M,Apr-03,10.8,
EST,HUR,TOT,PC_LF,M,May-03,11.1,
EST,HUR,TOT,PC_LF,M,Jun-03,11,
EST,HUR,TOT,PC_LF,M,Jul-03,10.5,
EST,HUR,TOT,PC_LF,M,Aug-03,10.1,
EST,HUR,TOT,PC_LF,M,Sep-03,9.1,
EST,HUR,TOT,PC_LF,M,Oct-03,9.3,
EST,HUR,TOT,PC_LF,M,Nov-03,9.4,
EST,HUR,TOT,PC_LF,M,Dec-03,10.4,
EST,HUR,TOT,PC_LF,M,Jan-04,10.6,
EST,HUR,TOT,PC_LF,M,Feb-04,10,
EST,HUR,TOT,PC_LF,M,Mar-04,9.7,
EST,HUR,TOT,PC_LF,M,Apr-04,9.6,
EST,HUR,TOT,PC_LF,M,May-04,9.9,
EST,HUR,TOT,PC_LF,M,Jun-04,9.7,
EST,HUR,TOT,PC_LF,M,Jul-04,10,
EST,HUR,TOT,PC_LF,M,Aug-04,10.4,
EST,HUR,TOT,PC_LF,M,Sep-04,10.2,
EST,HUR,TOT,PC_LF,M,Oct-04,10.3,
EST,HUR,TOT,PC_LF,M,Nov-04,9.5,
EST,HUR,TOT,PC_LF,M,Dec-04,9.5,
EST,HUR,TOT,PC_LF,M,Jan-05,9.2,
EST,HUR,TOT,PC_LF,M,Feb-05,9.3,
EST,HUR,TOT,PC_LF,M,Mar-05,8.6,
EST,HUR,TOT,PC_LF,M,Apr-05,8.3,
EST,HUR,TOT,PC_LF,M,May-05,8,
EST,HUR,TOT,PC_LF,M,Jun-05,7.9,
EST,HUR,TOT,PC_LF,M,Jul-05,7.7,
EST,HUR,TOT,PC_LF,M,Aug-05,7.6,
EST,HUR,TOT,PC_LF,M,Sep-05,7.8,
EST,HUR,TOT,PC_LF,M,Oct-05,7.6,
EST,HUR,TOT,PC_LF,M,Nov-05,7.2,
EST,HUR,TOT,PC_LF,M,Dec-05,6.8,
EST,HUR,TOT,PC_LF,M,Jan-06,6.6,
EST,HUR,TOT,PC_LF,M,Feb-06,6.2,
EST,HUR,TOT,PC_LF,M,Mar-06,6.3,
EST,HUR,TOT,PC_LF,M,Apr-06,6,
EST,HUR,TOT,PC_LF,M,May-06,6.4,
EST,HUR,TOT,PC_LF,M,Jun-06,6.2,
EST,HUR,TOT,PC_LF,M,Jul-06,6,
EST,HUR,TOT,PC_LF,M,Aug-06,5.8,
EST,HUR,TOT,PC_LF,M,Sep-06,5.6,
EST,HUR,TOT,PC_LF,M,Oct-06,5.8,
EST,HUR,TOT,PC_LF,M,Nov-06,5.4,
EST,HUR,TOT,PC_LF,M,Dec-06,5.1,
EST,HUR,TOT,PC_LF,M,Jan-07,5,
EST,HUR,TOT,PC_LF,M,Feb-07,4.9,
EST,HUR,TOT,PC_LF,M,Mar-07,5.1,
EST,HUR,TOT,PC_LF,M,Apr-07,4.9,
EST,HUR,TOT,PC_LF,M,May-07,4.9,
EST,HUR,TOT,PC_LF,M,Jun-07,4.7,
EST,HUR,TOT,PC_LF,M,Jul-07,4.2,
EST,HUR,TOT,PC_LF,M,Aug-07,4.1,
EST,HUR,TOT,PC_LF,M,Sep-07,4,
EST,HUR,TOT,PC_LF,M,Oct-07,4,
EST,HUR,TOT,PC_LF,M,Nov-07,4,
EST,HUR,TOT,PC_LF,M,Dec-07,4.1,
EST,HUR,TOT,PC_LF,M,Jan-08,4.3,
EST,HUR,TOT,PC_LF,M,Feb-08,4.4,
EST,HUR,TOT,PC_LF,M,Mar-08,4.3,
EST,HUR,TOT,PC_LF,M,Apr-08,4.5,
EST,HUR,TOT,PC_LF,M,May-08,3.9,
EST,HUR,TOT,PC_LF,M,Jun-08,4.2,
EST,HUR,TOT,PC_LF,M,Jul-08,5.2,
EST,HUR,TOT,PC_LF,M,Aug-08,6.3,
EST,HUR,TOT,PC_LF,M,Sep-08,6.8,
EST,HUR,TOT,PC_LF,M,Oct-08,6.9,
EST,HUR,TOT,PC_LF,M,Nov-08,7.6,
EST,HUR,TOT,PC_LF,M,Dec-08,9.3,B
EST,HUR,TOT,PC_LF,M,Jan-09,10.2,
EST,HUR,TOT,PC_LF,M,Feb-09,10.7,
EST,HUR,TOT,PC_LF,M,Mar-09,11.7,
EST,HUR,TOT,PC_LF,M,Apr-09,12.3,
EST,HUR,TOT,PC_LF,M,May-09,12.7,
EST,HUR,TOT,PC_LF,M,Jun-09,13.1,
EST,HUR,TOT,PC_LF,M,Jul-09,14.3,
EST,HUR,TOT,PC_LF,M,Aug-09,15,
EST,HUR,TOT,PC_LF,M,Sep-09,14.6,
EST,HUR,TOT,PC_LF,M,Oct-09,15.4,
EST,HUR,TOT,PC_LF,M,Nov-09,15.8,
EST,HUR,TOT,PC_LF,M,Dec-09,17,
EST,HUR,TOT,PC_LF,M,Jan-10,17.7,
EST,HUR,TOT,PC_LF,M,Feb-10,18.4,
EST,HUR,TOT,PC_LF,M,Mar-10,18.6,
EST,HUR,TOT,PC_LF,M,Apr-10,18.4,
EST,HUR,TOT,PC_LF,M,May-10,17.6,
EST,HUR,TOT,PC_LF,M,Jun-10,16.9,
EST,HUR,TOT,PC_LF,M,Jul-10,16,
EST,HUR,TOT,PC_LF,M,Aug-10,15.8,
EST,HUR,TOT,PC_LF,M,Sep-10,15.4,
EST,HUR,TOT,PC_LF,M,Oct-10,14.8,
EST,HUR,TOT,PC_LF,M,Nov-10,14,
EST,HUR,TOT,PC_LF,M,Dec-10,14.4,
EST,HUR,TOT,PC_LF,M,Jan-11,14.4,
EST,HUR,TOT,PC_LF,M,Feb-11,13.7,
EST,HUR,TOT,PC_LF,M,Mar-11,13.5,
EST,HUR,TOT,PC_LF,M,Apr-11,12.8,
EST,HUR,TOT,PC_LF,M,May-11,12.6,
EST,HUR,TOT,PC_LF,M,Jun-11,12.7,
EST,HUR,TOT,PC_LF,M,Jul-11,11.8,
EST,HUR,TOT,PC_LF,M,Aug-11,11.1,
EST,HUR,TOT,PC_LF,M,Sep-11,11.1,
EST,HUR,TOT,PC_LF,M,Oct-11,11.6,
EST,HUR,TOT,PC_LF,M,Nov-11,11.6,
EST,HUR,TOT,PC_LF,M,Dec-11,10.9,
EST,HUR,TOT,PC_LF,M,Jan-12,10.8,
EST,HUR,TOT,PC_LF,M,Feb-12,10.8,
EST,HUR,TOT,PC_LF,M,Mar-12,10.8,
EST,HUR,TOT,PC_LF,M,Apr-12,9.9,
EST,HUR,TOT,PC_LF,M,May-12,9.7,
EST,HUR,TOT,PC_LF,M,Jun-12,9.8,
EST,HUR,TOT,PC_LF,M,Jul-12,9.9,
EST,HUR,TOT,PC_LF,M,Aug-12,9.8,
EST,HUR,TOT,PC_LF,M,Sep-12,9.1,
EST,HUR,TOT,PC_LF,M,Oct-12,9.1,
EST,HUR,TOT,PC_LF,M,Nov-12,9.3,
EST,HUR,TOT,PC_LF,M,Dec-12,9.7,
EST,HUR,TOT,PC_LF,M,Jan-13,9.7,
EST,HUR,TOT,PC_LF,M,Feb-13,9.4,
EST,HUR,TOT,PC_LF,M,Mar-13,8.9,
EST,HUR,TOT,PC_LF,M,Apr-13,8,
EST,HUR,TOT,PC_LF,M,May-13,7.8,
EST,HUR,TOT,PC_LF,M,Jun-13,7.7,
EST,HUR,TOT,PC_LF,M,Jul-13,7.7,
EST,HUR,TOT,PC_LF,M,Aug-13,8.1,
EST,HUR,TOT,PC_LF,M,Sep-13,8.3,
EST,HUR,TOT,PC_LF,M,Oct-13,8.7,
EST,HUR,TOT,PC_LF,M,Nov-13,8.9,
EST,HUR,TOT,PC_LF,M,Dec-13,8.7,
EST,HUR,TOT,PC_LF,M,Jan-14,8.6,
EST,HUR,TOT,PC_LF,M,Feb-14,8.1,
EST,HUR,TOT,PC_LF,M,Mar-14,7.8,
EST,HUR,TOT,PC_LF,M,Apr-14,7.5,
EST,HUR,TOT,PC_LF,M,May-14,6.9,
EST,HUR,TOT,PC_LF,M,Jun-14,6.8,
EST,HUR,TOT,PC_LF,M,Jul-14,7.2,
EST,HUR,TOT,PC_LF,M,Aug-14,7.7,
EST,HUR,TOT,PC_LF,M,Sep-14,7.4,
EST,HUR,TOT,PC_LF,M,Oct-14,6.9,
EST,HUR,TOT,PC_LF,M,Nov-14,6.6,
EST,HUR,TOT,PC_LF,M,Dec-14,6.5,
EST,HUR,TOT,PC_LF,M,Jan-15,6.5,
EST,HUR,TOT,PC_LF,M,Feb-15,6.2,
EST,HUR,TOT,PC_LF,M,Mar-15,6.5,
EST,HUR,TOT,PC_LF,M,Apr-15,6.8,
EST,HUR,TOT,PC_LF,M,May-15,6.3,
EST,HUR,TOT,PC_LF,M,Jun-15,5.8,
EST,HUR,TOT,PC_LF,M,Jul-15,5.3,
EST,HUR,TOT,PC_LF,M,Aug-15,5.4,
EST,HUR,TOT,PC_LF,M,Sep-15,5.7,
EST,HUR,TOT,PC_LF,M,Oct-15,6.2,
EST,HUR,TOT,PC_LF,M,Nov-15,6.6,
EST,HUR,TOT,PC_LF,M,Dec-15,6.5,
EST,HUR,TOT,PC_LF,M,Jan-16,6.4,
EST,HUR,TOT,PC_LF,M,Feb-16,6.1,
EST,HUR,TOT,PC_LF,M,Mar-16,6.6,
EST,HUR,TOT,PC_LF,M,Apr-16,6.2,
EST,HUR,TOT,PC_LF,M,May-16,6.2,
EST,HUR,TOT,PC_LF,M,Jun-16,6.7,
EST,HUR,TOT,PC_LF,M,Jul-16,6.8,
EST,HUR,TOT,PC_LF,M,Aug-16,7.7,
EST,HUR,TOT,PC_LF,M,Sep-16,7.2,
EST,HUR,TOT,PC_LF,M,Oct-16,7.3,
EST,HUR,TOT,PC_LF,M,Nov-16,6.8,
EST,HUR,TOT,PC_LF,M,Dec-16,6.4,
EST,HUR,TOT,PC_LF,M,Jan-17,5.8,
EST,HUR,TOT,PC_LF,M,Feb-17,5.3,
EST,HUR,TOT,PC_LF,M,Mar-17,5.4,
EST,HUR,TOT,PC_LF,M,Apr-17,6.1,
EST,HUR,TOT,PC_LF,M,May-17,6.7,
EST,HUR,TOT,PC_LF,M,Jun-17,6.3,
EST,HUR,TOT,PC_LF,M,Jul-17,5.9,
EST,HUR,TOT,PC_LF,M,Aug-17,5.4,
EST,HUR,TOT,PC_LF,M,Sep-17,5.7,
EST,HUR,TOT,PC_LF,M,Oct-17,5.3,
EST,HUR,TOT,PC_LF,M,Nov-17,5.5,
EST,HUR,TOT,PC_LF,M,Dec-17,5.7,
EST,HUR,TOT,PC_LF,M,Jan-18,6.9,
EST,HUR,TOT,PC_LF,M,Feb-18,6.9,
EST,HUR,TOT,PC_LF,M,Mar-18,6,
EST,HUR,TOT,PC_LF,M,Apr-18,5.3,
EST,HUR,TOT,PC_LF,M,May-18,5.2,
EST,HUR,TOT,PC_LF,M,Jun-18,5.2,
EST,HUR,TOT,PC_LF,M,Jul-18,5.4,
EST,HUR,TOT,PC_LF,M,Aug-18,5.4,
EST,HUR,TOT,PC_LF,M,Sep-18,5.6,
EST,HUR,TOT,PC_LF,M,Oct-18,5.2,
EST,HUR,TOT,PC_LF,M,Nov-18,4.7,
EST,HUR,TOT,PC_LF,M,Dec-18,4.4,
EST,HUR,TOT,PC_LF,M,Jan-19,4.2,
EST,HUR,TOT,PC_LF,M,Feb-19,4.4,
EST,HUR,TOT,PC_LF,M,Mar-19,4.5,
EST,HUR,TOT,PC_LF,M,Apr-19,4.9,
EST,HUR,TOT,PC_LF,M,May-19,4.8,
EST,HUR,TOT,PC_LF,M,Jun-19,4.4,
EST,HUR,TOT,PC_LF,M,Jul-19,4.2,
EST,HUR,TOT,PC_LF,M,Aug-19,4.3,
EST,HUR,TOT,PC_LF,M,Sep-19,4.8,
EST,HUR,TOT,PC_LF,M,Oct-19,4.7,
EST,HUR,TOT,PC_LF,M,Nov-19,4.5,
EST,HUR,TOT,PC_LF,M,Dec-19,4.6,
EST,HUR,TOT,PC_LF,M,Jan-20,4.8,
EST,HUR,TOT,PC_LF,M,Feb-20,4.8,
EST,HUR,TOT,PC_LF,M,Mar-20,5,
EST,HUR,TOT,PC_LF,M,Apr-20,5.9,
EST,HUR,TOT,PC_LF,M,May-20,6.9,
EST,HUR,TOT,PC_LF,M,Jun-20,7.8,
EST,HUR,TOT,PC_LF,M,Jul-20,7.8,
EST,HUR,TOT,PC_LF,M,Aug-20,7.9,
EST,HUR,TOT,PC_LF,M,Sep-20,8.2,
EST,HUR,TOT,PC_LF,M,Oct-20,7.9,
EST,HUR,TOT,PC_LF,M,Nov-20,7.4,
EST,HUR,TOT,PC_LF,M,Dec-20,6.8,
EST,HUR,TOT,PC_LF,M,Jan-21,7.2,
EST,HUR,TOT,PC_LF,M,Feb-21,6.8,
EST,HUR,TOT,PC_LF,M,Mar-21,6.5,
EST,HUR,TOT,PC_LF,M,Apr-21,6.4,
EST,HUR,TOT,PC_LF,M,May-21,6.6,
EST,HUR,TOT,PC_LF,M,Jun-21,6.5,
EST,HUR,TOT,PC_LF,M,Jul-21,6.4,
EST,HUR,TOT,PC_LF,M,Aug-21,5.9,
EST,HUR,TOT,PC_LF,M,Sep-21,5.6,
EST,HUR,TOT,PC_LF,M,Oct-21,5.2,
EST,HUR,TOT,PC_LF,M,Nov-21,5,
ISR,HUR,TOT,PC_LF,M,Jan-12,7.057024,
ISR,HUR,TOT,PC_LF,M,Feb-12,6.955536,
ISR,HUR,TOT,PC_LF,M,Mar-12,7.378482,
ISR,HUR,TOT,PC_LF,M,Apr-12,6.95771,
ISR,HUR,TOT,PC_LF,M,May-12,7.017718,
ISR,HUR,TOT,PC_LF,M,Jun-12,6.611391,
ISR,HUR,TOT,PC_LF,M,Jul-12,6.549318,
ISR,HUR,TOT,PC_LF,M,Aug-12,6.68084,
ISR,HUR,TOT,PC_LF,M,Sep-12,6.788821,
ISR,HUR,TOT,PC_LF,M,Oct-12,6.88223,
ISR,HUR,TOT,PC_LF,M,Nov-12,6.869371,
ISR,HUR,TOT,PC_LF,M,Dec-12,6.737107,
ISR,HUR,TOT,PC_LF,M,Jan-13,6.760211,
ISR,HUR,TOT,PC_LF,M,Feb-13,6.79544,
ISR,HUR,TOT,PC_LF,M,Mar-13,6.595297,
ISR,HUR,TOT,PC_LF,M,Apr-13,6.738973,
ISR,HUR,TOT,PC_LF,M,May-13,6.641416,
ISR,HUR,TOT,PC_LF,M,Jun-13,6.18431,
ISR,HUR,TOT,PC_LF,M,Jul-13,6.11588,
ISR,HUR,TOT,PC_LF,M,Aug-13,5.755119,
ISR,HUR,TOT,PC_LF,M,Sep-13,5.834136,
ISR,HUR,TOT,PC_LF,M,Oct-13,5.626053,
ISR,HUR,TOT,PC_LF,M,Nov-13,5.714592,
ISR,HUR,TOT,PC_LF,M,Dec-13,5.888031,
ISR,HUR,TOT,PC_LF,M,Jan-14,5.69292,
ISR,HUR,TOT,PC_LF,M,Feb-14,5.888341,
ISR,HUR,TOT,PC_LF,M,Mar-14,5.787496,
ISR,HUR,TOT,PC_LF,M,Apr-14,5.821603,
ISR,HUR,TOT,PC_LF,M,May-14,6.028487,
ISR,HUR,TOT,PC_LF,M,Jun-14,6.009472,
ISR,HUR,TOT,PC_LF,M,Jul-14,6.077913,
